date,amount,method,btc,ltc,usdt
2026-05-02,2030.000,USDT,0,0,28.925000
2026-05-02,2900.00,BALANCE,0,0,0
2026-05-02,7300.00,BALANCE,0,0,0
2026-05-02,2900.00,card,0,0,0
2026-05-02,4000.00,BALANCE,0,0,0
2026-05-02,4000.00,card,0,0,0
2026-05-02,4000.00,card,0,0,0
2026-05-02,2800.000,USDT,0,0,39.896000
2026-05-02,2000.00,BALANCE,0,0,0
2026-05-02,2900.00,BALANCE,0,0,0
2026-05-02,2000.00,BALANCE,0,0,0
2026-05-02,4000.00,transa,0,0,0
2026-05-02,4000.00,card,0,0,0
2026-05-02,2000.00,BALANCE,0,0,0
2026-05-02,4000.00,BALANCE,0,0,0
2026-05-02,2900.00,BALANCE,0,0,0
2026-05-02,2900.00,BALANCE,0,0,0
2026-05-02,4000.00,BALANCE,0,0,0
2026-05-02,2000.00,card,0,0,0
2026-05-02,2500.00,BALANCE,0,0,0
2026-05-02,2500.00,card,0,0,0
2026-05-02,4000.00,card,0,0,0
2026-05-02,2000.00,BALANCE,0,0,0
2026-05-02,4000.00,BALANCE,0,0,0
2026-05-02,4000.00,BALANCE,0,0,0
2026-05-02,2900.00,card,0,0,0
2026-05-02,2000.00,BALANCE,0,0,0
2026-05-02,2000.00,card,0,0,0
2026-05-02,3100.00,transa,0,0,0
2026-05-02,3600.00,card,0,0,0
2026-05-02,2900.00,card,0,0,0
2026-05-02,2900.00,card,0,0,0
2026-05-02,2500.00,card,0,0,0
2026-05-02,4000.00,transa,0,0,0
2026-05-02,4000.00,transa,0,0,0
2026-05-02,2900.00,nirvana,0,0,0
2026-05-02,4000.00,transa,0,0,0
2026-05-02,3200.00,BALANCE,0,0,0
2026-05-02,2000.00,BALANCE,0,0,0
2026-05-02,4000.00,transa,0,0,0
2026-05-02,3200.00,transa,0,0,0
2026-05-02,1750.000,USDT,0,0,24.935000
2026-05-02,3400.0000,LTC,0,0.84451076,0
2026-05-02,2800.000,USDT,0,0,39.896000
2026-05-02,1700.00,BALANCE,0,0,0
2026-05-02,2600.00,transa,0,0,0
2026-05-02,2800.000,USDT,0,0,39.896000
2026-05-02,3400.0000,LTC,0,0.84451076,0
2026-05-02,4000.00,transa,0,0,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,7300.00,BALANCE,0,0,0
2026-05-01,2900.00,transa,0,0,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,2900.00,transa,0,0,0
2026-05-01,1700.00,transa,0,0,0
2026-05-01,4000.00,BALANCE,0,0,0
