date,amount,method,btc,ltc,usdt
2026-04-29,3900.00,card,0,0,0
2026-04-29,3000.00,BALANCE,0,0,0
2026-04-29,3000.00,BALANCE,0,0,0
2026-04-29,2030.000,USDT,0,0,28.925000
2026-04-29,2900.00,transa,0,0,0
2026-04-29,3900.00,juppiter,0,0,0
2026-04-29,14000.00,BALANCE,0,0,0
2026-04-29,3200.00,card,0,0,0
2026-04-29,4000.00,BALANCE,0,0,0
2026-04-29,3200.00,transa,0,0,0
2026-04-29,3200.00,BALANCE,0,0,0
2026-04-29,3000.00,card,0,0,0
2026-04-29,14000.00,BALANCE,0,0,0
2026-04-29,3000.00,card,0,0,0
2026-04-29,4000.00,card,0,0,0
2026-04-29,14000.00,card,0,0,0
2026-04-29,3200.00,BALANCE,0,0,0
2026-04-29,4000.00,card,0,0,0
2026-04-29,2900.00,transa,0,0,0
2026-04-28,3200.00,BALANCE,0,0,0
2026-04-28,2900.00,transa,0,0,0
2026-04-28,2900.00,BALANCE,0,0,0
2026-04-28,4000.00,BALANCE,0,0,0
2026-04-28,3200.00,transa,0,0,0
2026-04-28,3200.00,BALANCE,0,0,0
2026-04-28,2900.00,transa,0,0,0
2026-04-28,2900.00,transa,0,0,0
2026-04-28,2100.000,USDT,0,0,29.922000
2026-04-28,4400.00,BALANCE,0,0,0
2026-04-28,3200.00,BALANCE,0,0,0
2026-04-28,2900.00,BALANCE,0,0,0
2026-04-28,2240.000,USDT,0,0,31.917000
2026-04-28,2900.00,BALANCE,0,0,0
2026-04-28,2900.00,transa,0,0,0
2026-04-28,3900.00,card,0,0,0
2026-04-28,3900.00,card,0,0,0
2026-04-28,3200.00,card,0,0,0
2026-04-28,3900.00,BALANCE,0,0,0
2026-04-28,2240.000,USDT,0,0,31.917000
2026-04-28,3200.00,BALANCE,0,0,0
2026-04-28,3000.00,BALANCE,0,0,0
2026-04-28,3200.00,card,0,0,0
2026-04-28,3200.00,BALANCE,0,0,0
2026-04-28,3000.00,card,0,0,0
2026-04-28,2730.000,USDT,0,0,38.899000
2026-04-28,2730.000,USDT,0,0,38.899000
2026-04-28,3200.00,BALANCE,0,0,0
2026-04-28,2900.00,BALANCE,0,0,0
2026-04-28,3200.00,BALANCE,0,0,0
2026-04-28,3200.00,card,0,0,0
2026-04-28,2900.00,card,0,0,0
2026-04-28,3200.00,card,0,0,0
2026-04-28,2030.000,USDT,0,0,28.925000
2026-04-28,3900.00,BALANCE,0,0,0
2026-04-28,3000.00,card,0,0,0
2026-04-28,2730.000,USDT,0,0,38.899000
2026-04-28,3900.00,BALANCE,0,0,0
2026-04-28,2240.000,USDT,0,0,31.917000
2026-04-28,3200.00,card,0,0,0
2026-04-28,3900.00,transa,0,0,0
2026-04-28,3900.00,card,0,0,0
2026-04-28,3000.00,BALANCE,0,0,0
2026-04-28,3900.00,card,0,0,0
2026-04-28,2900.00,BALANCE,0,0,0
2026-04-28,3000.00,BALANCE,0,0,0
2026-04-28,2900.00,BALANCE,0,0,0
