date,amount,method,btc,ltc,usdt
2026-05-10,2900.00,BALANCE,0,0,0
2026-05-10,2900.00,transa,0,0,0
2026-05-09,4000.00,nirvana,0,0,0
2026-05-09,2500.00,juppiter,0,0,0
2026-05-09,2900.00,BALANCE,0,0,0
2026-05-09,1750.000,USDT,0,0,24.935000
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,2800.000,USDT,0,0,39.896000
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,4000.00,transa,0,0,0
2026-05-09,4000.00,juppiter,0,0,0
2026-05-09,1750.000,USDT,0,0,24.935000
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,4000.00,juppiter,0,0,0
2026-05-09,2800.000,USDT,0,0,39.896000
2026-05-09,2500.00,BALANCE,0,0,0
2026-05-09,4000.00,transa,0,0,0
2026-05-09,4000.00,juppiter,0,0,0
2026-05-09,4000.00,juppiter,0,0,0
2026-05-09,4000.00,juppiter,0,0,0
2026-05-09,3400.0000,LTC,0,0.84451076,0
2026-05-09,4000.00,juppiter,0,0,0
2026-05-09,2800.000,USDT,0,0,39.896000
2026-05-09,1900.00,nirvana,0,0,0
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,3200.00,juppiter,0,0,0
2026-05-09,2900.00,BALANCE,0,0,0
2026-05-09,2900.00,BALANCE,0,0,0
2026-05-09,1900.00,BALANCE,0,0,0
2026-05-09,3200.00,BALANCE,0,0,0
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,2000.00,juppiter,0,0,0
2026-05-09,2800.000,USDT,0,0,39.896000
2026-05-09,2900.00,transa,0,0,0
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,2500.00,nirvana,0,0,0
2026-05-09,3400.0000,LTC,0,0.84451076,0
2026-05-09,2500.00,BALANCE,0,0,0
2026-05-09,2800.000,USDT,0,0,39.896000
2026-05-09,4000.00,juppiter,0,0,0
2026-05-09,2800.000,USDT,0,0,39.896000
2026-05-09,2030.000,USDT,0,0,28.925000
2026-05-09,3200.00,juppiter,0,0,0
2026-05-09,4000.00,juppiter,0,0,0
2026-05-09,4000.00,juppiter,0,0,0
2026-05-09,4000.00,juppiter,0,0,0
2026-05-09,4000.00,transa,0,0,0
2026-05-09,4000.00,transa,0,0,0
2026-05-09,2900.00,BALANCE,0,0,0
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,4000.00,transa,0,0,0
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,2900.00,BALANCE,0,0,0
2026-05-09,2000.00,BALANCE,0,0,0
2026-05-09,4000.00,juppiter,0,0,0
2026-05-09,2800.000,USDT,0,0,39.896000
2026-05-09,2800.000,USDT,0,0,39.896000
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,2900.00,transa,0,0,0
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,4000.00,juppiter,0,0,0
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,3000.00,BALANCE,0,0,0
2026-05-09,7300.00,BALANCE,0,0,0
2026-05-09,2030.000,USDT,0,0,28.925000
2026-05-09,2900.00,BALANCE,0,0,0
2026-05-09,2900.00,BALANCE,0,0,0
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,3600.00,BALANCE,0,0,0
2026-05-09,3600.00,BALANCE,0,0,0
2026-05-09,2000.00,BALANCE,0,0,0
2026-05-09,2800.000,USDT,0,0,39.896000
2026-05-09,2800.000,USDT,0,0,39.896000
2026-05-09,4000.00,nirvana,0,0,0
2026-05-09,2900.00,transa,0,0,0
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,2800.000,USDT,0,0,39.896000
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,2030.000,USDT,0,0,28.925000
2026-05-09,2500.00,BALANCE,0,0,0
2026-05-09,4000.00,juppiter,0,0,0
2026-05-09,2800.000,USDT,0,0,39.896000
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,2000.00,BALANCE,0,0,0
2026-05-09,1900.00,nirvana,0,0,0
2026-05-09,4000.00,juppiter,0,0,0
2026-05-09,4000.00,nirvana,0,0,0
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,2500.00,BALANCE,0,0,0
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,2500.00,nirvana,0,0,0
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,2900.00,transa,0,0,0
2026-05-09,4000.00,transa,0,0,0
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,4000.00,juppiter,0,0,0
2026-05-09,2500.00,BALANCE,0,0,0
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,4000.00,nirvana,0,0,0
2026-05-09,2030.000,USDT,0,0,28.925000
2026-05-09,2900.00,BALANCE,0,0,0
2026-05-09,2800.000,USDT,0,0,39.896000
2026-05-09,4000.00,BALANCE,0,0,0
2026-05-09,2465.0000,LTC,0,0.6122703,0
2026-05-09,1900.00,BALANCE,0,0,0
2026-05-09,2030.000,USDT,0,0,28.925000
2026-05-09,2900.00,juppiter,0,0,0
2026-05-09,4000.00,transa,0,0,0
2026-05-09,5110.000,USDT,0,0,72.811000
2026-05-08,3000.00,BALANCE,0,0,0
2026-05-08,2800.000,USDT,0,0,39.896000
2026-05-08,4000.00,juppiter,0,0,0
2026-05-08,2500.00,BALANCE,0,0,0
2026-05-08,2900.00,BALANCE,0,0,0
2026-05-08,3600.00,juppiter,0,0,0
2026-05-08,4000.00,BALANCE,0,0,0
2026-05-08,4000.00,juppiter,0,0,0
2026-05-08,2900.00,BALANCE,0,0,0
2026-05-08,2800.000,USDT,0,0,39.896000
2026-05-08,2900.00,transa,0,0,0
2026-05-08,2900.00,BALANCE,0,0,0
2026-05-08,4000.00,transa,0,0,0
2026-05-08,1190.000,USDT,0,0,16.956000
2026-05-08,2500.00,juppiter,0,0,0
2026-05-08,2900.00,nirvana,0,0,0
2026-05-08,1700.00,juppiter,0,0,0
2026-05-08,2030.000,USDT,0,0,28.925000
2026-05-08,4000.00,transa,0,0,0
2026-05-08,2500.00,juppiter,0,0,0
2026-05-08,4200.00,juppiter,0,0,0
2026-05-08,4000.00,transa,0,0,0
2026-05-08,2500.00,BALANCE,0,0,0
2026-05-08,4000.00,juppiter,0,0,0
2026-05-08,3200.00,juppiter,0,0,0
2026-05-08,2900.00,BALANCE,0,0,0
2026-05-08,2900.00,card,0,0,0
2026-05-08,4000.00,card,0,0,0
2026-05-08,2900.00,card,0,0,0
2026-05-08,4000.00,BALANCE,0,0,0
2026-05-08,4000.00,card,0,0,0
2026-05-08,2900.00,card,0,0,0
2026-05-08,4200.00,juppiter,0,0,0
2026-05-08,4000.00,transa,0,0,0
2026-05-08,5110.000,USDT,0,0,72.811000
2026-05-08,4000.00,BALANCE,0,0,0
2026-05-08,2900.00,BALANCE,0,0,0
2026-05-08,1900.00,card,0,0,0
2026-05-08,2500.00,transa,0,0,0
2026-05-08,2900.00,transa,0,0,0
2026-05-08,4200.00,transa,0,0,0
2026-05-08,4200.00,card,0,0,0
2026-05-08,4200.00,transa,0,0,0
2026-05-08,2900.00,transa,0,0,0
2026-05-08,2900.00,card,0,0,0
2026-05-08,3200.00,card,0,0,0
2026-05-08,4200.00,card,0,0,0
2026-05-08,7300.00,juppiter,0,0,0
2026-05-08,4200.00,BALANCE,0,0,0
2026-05-08,4000.00,transa,0,0,0
2026-05-08,4000.00,BALANCE,0,0,0
2026-05-08,4000.00,transa,0,0,0
2026-05-08,2030.000,USDT,0,0,28.925000
2026-05-08,4000.00,BALANCE,0,0,0
2026-05-08,2000.00,card,0,0,0
2026-05-08,4000.00,card,0,0,0
2026-05-08,2800.000,USDT,0,0,39.896000
2026-05-08,4000.00,card,0,0,0
2026-05-08,2900.00,card,0,0,0
2026-05-08,3600.00,BALANCE,0,0,0
2026-05-08,4000.00,juppiter,0,0,0
2026-05-08,1700.00,BALANCE,0,0,0
2026-05-08,2900.00,card,0,0,0
